Month,Hour,Hight ,Windvane,Temperature,Humidity,Pressure,Wind Speed
10,21,80,302,20.659,59.204,968.316,10.962
10,21,80,305,20.659,58.594,968.097,10.15
10,22,80,299,20.659,57.007,968.17,11.422
10,22,80,304,20.659,84.595,966.339,9.577
10,5,80,302,20.659,60.303,970.514,9.59
10,4,80,297,20.659,41.26,969.488,10.57
10,5,80,298,20.659,47.852,967.804,6.376
10,22,80,308,20.659,61.89,970.587,10.023
10,17,80,320,20.659,62.988,972.638,15.174
10,2,80,291,20.659,44.067,968.902,6.738
10,3,80,289,20.659,44.922,968.976,6.2
10,3,80,287,20.659,44.189,968.902,5.576
10,1,80,287,20.659,40.527,968.902,7.882
10,1,80,285,20.659,39.673,969.122,7.398
10,1,80,287,20.659,40.161,969.122,7.376
10,4,80,281,20.659,42.358,970.221,6.525
10,19,80,291,20.659,61.157,969.415,8.364
10,19,80,285,20.659,60.791,969.415,8.814
10,19,80,281,20.659,60.547,969.415,9.059
10,6,80,311,20.659,51.27,969.415,7.088
10,5,80,302,20.659,40.161,969.049,7.904
10,21,80,287,20.659,31.86,968.609,9.695
10,17,80,316,20.659,52.368,968.609,14.298
10,18,80,311,20.659,48.462,969.195,13.55
10,8,80,336,20.659,57.861,967.657,8.129
10,14,80,322,20.659,60.425,966.266,6.853
10,15,80,322,20.659,61.157,966.339,6.811
10,15,80,318,20.659,60.059,966.339,6.713
10,15,80,312,20.659,59.57,966.339,6.995
10,15,80,306,20.659,59.326,966.485,6.748
10,15,80,305,20.659,58.838,966.485,6.508
10,15,80,306,20.659,58.228,966.559,6.657
10,16,80,304,20.659,57.739,966.778,7.085
10,16,80,298,20.659,57.861,966.852,6.197
10,17,80,295,20.659,57.861,966.998,6.437
10,17,80,295,20.659,58.228,967.071,6.564
10,17,80,295,20.659,57.617,967.145,6.244
10,17,80,292,20.659,57.739,967.218,6.307
10,17,80,289,20.659,57.373,967.218,6.4
10,18,80,287,20.659,55.786,967.218,6.493
10,18,80,282,20.659,55.298,967.218,7.07
10,18,80,284,20.659,55.054,967.218,7.078
10,18,80,287,20.659,54.932,967.218,7.594
10,18,80,292,20.659,55.542,967.145,7.892
10,14,80,332,20.659,59.326,966.925,4.148
10,15,80,326,20.659,60.425,966.998,4.152
10,17,80,273,20.659,59.57,968.316,5.674
10,22,80,301,20.659,54.077,967.584,6.197
10,20,80,315,20.659,66.162,969.269,9.384
11,18,80,318,20.659,60.669,969.781,11.143
11,19,80,318,20.659,60.547,970.001,10.871
11,19,80,319,20.659,60.669,970.001,10.424
11,19,80,322,20.659,60.425,969.928,10.267
11,19,80,322,20.659,60.181,969.928,10.15
11,7,80,322,20.659,61.768,970.221,6.77
11,17,80,322,20.659,46.997,969.854,9.822
11,20,80,291,20.659,50.659,970.88,8.002
11,3,80,268,20.659,50.537,969.708,5.835
11,3,80,263,20.659,49.683,969.781,5.75
11,3,80,261,20.659,48.828,969.781,6.501
11,0,80,291,20.659,49.927,964.947,8.032
11,4,80,294,20.659,47.729,965.167,5.777
11,17,80,311,20.659,58.594,965.973,10.928
11,8,80,322,20.659,60.181,967.291,8.421
11,15,80,315,20.659,57.861,966.632,9.357
11,17,80,309,20.659,63.232,968.17,10.607
11,23,80,295,20.659,62.012,967.95,7.136
11,21,80,316,20.659,61.279,968.17,11.309
11,6,80,304,20.659,59.937,969.635,6.977
11,18,80,308,20.659,47.852,968.756,11.118
11,19,80,309,20.659,48.462,968.683,11.353
11,19,80,309,20.659,49.438,968.756,11.153
11,19,80,309,20.659,49.438,968.756,11.226
11,19,80,311,20.659,49.316,968.683,11.079
11,20,80,309,20.659,49.927,968.609,10.575
11,20,80,309,20.659,50.537,968.536,10.69
11,20,80,306,20.659,50.537,968.609,10.898
11,16,80,280,20.659,55.176,967.877,7.552
11,18,80,281,20.659,48.218,968.609,5.686
11,18,80,282,20.659,47.607,968.609,5.366
11,20,80,285,20.659,46.143,968.463,5.207
11,20,80,288,20.659,46.753,968.39,5.984
11,7,80,320,20.659,52.856,968.902,5.38
11,7,80,319,20.659,39.307,970.514,10.964
11,10,80,326,20.659,42.725,970.44,7.922
11,10,80,333,20.659,42.358,970.367,8.12
11,10,80,334,20.659,42.236,970.367,8.242
11,8,80,342,20.659,35.278,971.026,6.735
11,17,80,129,20.659,65.308,969.049,4.006
11,18,80,253,20.659,62.5,969.122,1.531
11,7,80,339,20.659,45.044,970.587,1.868
11,19,80,315,20.659,49.561,969.415,3.473
11,19,80,315,20.659,50.171,969.342,3.265
11,19,80,308,20.659,51.392,969.342,2.321
11,20,80,264,20.659,53.833,968.902,0.775
11,23,80,121,20.659,52.979,968.683,1.665
11,2,80,301,20.659,45.044,968.609,0.831
11,2,80,336,20.659,43.823,968.683,1.391
11,2,80,39,20.659,46.143,968.829,1.401
11,4,80,174,20.659,45.41,968.902,1.667
11,0,80,301,20.659,63.721,971.979,6.412
11,0,80,304,20.659,64.453,971.759,6.877
11,16,80,297,20.659,65.918,972.052,7.653
11,21,80,115,20.659,42.725,970.44,4.505
12,1,80,90,20.659,45.532,970.147,4.886
12,2,80,91,20.659,44.922,970.367,4.211
12,2,80,83,20.659,43.335,971.539,3.059
12,17,80,132,20.659,38.696,970.44,5.424
12,7,80,156,20.659,26.978,970.807,4.226
12,8,80,105,20.659,26.489,970.367,4.681
1,13,80,94,20.659,41.382,969.562,7.305
1,8,80,358,20.659,22.461,969.415,1.846
2,6,80,309,20.659,23.315,968.829,0.716
2,6,80,337,20.659,20.996,972.491,1.232
4,1,80,301,20.659,30.884,968.463,12.98
9,0,78,320,20.659,69.824,965.68,11.07
9,6,78,323,20.659,73.242,966.998,11.639
9,2,78,309,20.659,71.289,966.632,9.754
9,5,78,316,20.659,75.317,967.584,9.561
9,0,78,312,20.659,69.702,966.119,10.938
9,6,78,316,20.659,72.876,966.852,8.529
10,0,78,288,20.659,69.458,964.728,8.619
10,4,78,292,20.659,72.998,965.313,5.87
10,4,78,309,20.659,72.632,969.342,12.015
10,8,78,326,20.659,50.293,968.609,12.403
10,17,78,312,20.659,52.979,968.023,13.81
10,16,78,319,20.659,47.485,969.488,16.1
10,17,78,312,20.659,43.213,971.246,12.582
10,5,78,302,20.659,52.246,970.221,7.882
10,1,78,302,20.659,50.781,971.1,8.927
10,0,78,291,20.659,28.076,970.514,9.649
10,1,78,287,20.659,30.151,970.587,9.569
10,1,78,285,20.659,29.785,970.66,9.991
10,3,78,278,20.659,29.907,970.733,8.8
10,3,78,280,20.659,28.564,970.807,9.173
10,21,78,302,20.659,59.204,968.316,10.899
10,21,78,305,20.659,58.594,968.097,10.084
10,22,78,299,20.659,57.007,968.17,11.366
10,22,78,304,20.659,84.595,966.339,9.542
10,5,78,302,20.659,60.303,970.514,9.569
10,4,78,297,20.659,41.26,969.488,10.575
10,5,78,298,20.659,47.852,967.804,6.343
10,22,78,308,20.659,61.89,970.587,9.94
10,17,78,320,20.659,62.988,972.638,15.05
10,2,78,291,20.659,44.067,968.902,6.71
10,3,78,289,20.659,44.922,968.976,6.185
10,3,78,287,20.659,44.189,968.902,5.577
10,1,78,287,20.659,40.527,968.902,7.847
10,1,78,285,20.659,39.673,969.122,7.352
10,1,78,287,20.659,40.161,969.122,7.335
10,4,78,281,20.659,42.358,970.221,6.512
10,19,78,291,20.659,61.157,969.415,8.319
10,19,78,285,20.659,60.791,969.415,8.756
10,19,78,281,20.659,60.547,969.415,9.049
10,6,78,311,20.659,51.27,969.415,7.078
10,5,78,302,20.659,40.161,969.049,7.916
10,21,78,287,20.659,31.86,968.609,9.679
10,17,78,316,20.659,52.368,968.609,14.154
10,18,78,311,20.659,48.462,969.195,13.417
10,8,78,336,20.659,57.861,967.657,8.084
10,14,78,322,20.659,60.425,966.266,6.793
10,15,78,322,20.659,61.157,966.339,6.758
10,15,78,318,20.659,60.059,966.339,6.658
10,15,78,312,20.659,59.57,966.339,6.954
10,15,78,306,20.659,59.326,966.485,6.719
10,15,78,305,20.659,58.838,966.485,6.463
10,15,78,306,20.659,58.228,966.559,6.631
10,16,78,304,20.659,57.739,966.778,7.066
10,16,78,298,20.659,57.861,966.852,6.182
10,17,78,295,20.659,57.861,966.998,6.429
10,17,78,295,20.659,58.228,967.071,6.529
10,17,78,295,20.659,57.617,967.145,6.229
10,17,78,292,20.659,57.739,967.218,6.304
10,17,78,289,20.659,57.373,967.218,6.404
10,18,78,287,20.659,55.786,967.218,6.48
10,18,78,282,20.659,55.298,967.218,7.044
10,18,78,284,20.659,55.054,967.218,7.044
10,18,78,287,20.659,54.932,967.218,7.576
10,18,78,292,20.659,55.542,967.145,7.882
10,14,78,332,20.659,59.326,966.925,4.114
10,15,78,326,20.659,60.425,966.998,4.121
10,17,78,273,20.659,59.57,968.316,5.679
10,22,78,301,20.659,54.077,967.584,6.155
10,20,78,315,20.659,66.162,969.269,9.254
11,18,78,318,20.659,60.669,969.781,11.038
11,19,78,318,20.659,60.547,970.001,10.775
11,19,78,319,20.659,60.669,970.001,10.355
11,19,78,322,20.659,60.425,969.928,10.203
11,19,78,322,20.659,60.181,969.928,10.074
11,7,78,322,20.659,61.768,970.221,6.775
11,17,78,322,20.659,46.997,969.854,9.703
11,20,78,291,20.659,50.659,970.88,7.999
11,3,78,268,20.659,50.537,969.708,5.862
11,3,78,263,20.659,49.683,969.781,5.765
11,3,78,261,20.659,48.828,969.781,6.509
11,0,78,291,20.659,49.927,964.947,8.028
11,4,78,294,20.659,47.729,965.167,5.762
11,17,78,311,20.659,58.594,965.973,10.85
11,8,78,322,20.659,60.181,967.291,8.409
11,15,78,315,20.659,57.861,966.632,9.261
11,17,78,309,20.659,63.232,968.17,10.523
11,23,78,295,20.659,62.012,967.95,7.093
11,21,78,316,20.659,61.279,968.17,11.183
11,6,78,304,20.659,59.937,969.635,6.985
11,18,78,308,20.659,47.852,968.756,11.009
11,19,78,309,20.659,48.462,968.683,11.251
11,19,78,309,20.659,49.438,968.756,11.043
11,19,78,309,20.659,49.438,968.756,11.136
11,19,78,311,20.659,49.316,968.683,10.987
11,20,78,309,20.659,49.927,968.609,10.487
11,20,78,309,20.659,50.537,968.536,10.626
11,20,78,306,20.659,50.537,968.609,10.816
11,16,78,280,20.659,55.176,967.877,7.549
11,18,78,281,20.659,48.218,968.609,5.682
11,18,78,282,20.659,47.607,968.609,5.364
11,20,78,285,20.659,46.143,968.463,5.188
11,20,78,288,20.659,46.753,968.39,5.931
11,7,78,320,20.659,52.856,968.902,5.345
11,7,78,319,20.659,39.307,970.514,10.931
11,10,78,326,20.659,42.725,970.44,7.869
11,10,78,333,20.659,42.358,970.367,8.045
11,10,78,334,20.659,42.236,970.367,8.209
11,8,78,342,20.659,35.278,971.026,6.661
11,17,78,129,20.659,65.308,969.049,3.921
11,18,78,253,20.659,62.5,969.122,1.521
11,7,78,339,20.659,45.044,970.587,1.826
11,19,78,315,20.659,49.561,969.415,3.418
11,19,78,315,20.659,50.171,969.342,3.206
11,19,78,308,20.659,51.392,969.342,2.298
11,20,78,264,20.659,53.833,968.902,0.728
11,23,78,121,20.659,52.979,968.683,1.702
11,2,78,301,20.659,45.044,968.609,0.806
11,2,78,336,20.659,43.823,968.683,1.343
11,2,78,39,20.659,46.143,968.829,1.372
11,4,78,174,20.659,45.41,968.902,1.646
11,0,78,301,20.659,63.721,971.979,6.429
11,0,78,304,20.659,64.453,971.759,6.856
11,16,78,297,20.659,65.918,972.052,7.65
11,21,78,115,20.659,42.725,970.44,4.419
12,1,78,90,20.659,45.532,970.147,4.827
12,2,78,91,20.659,44.922,970.367,4.146
12,2,78,83,20.659,43.335,971.539,2.859
12,17,78,132,20.659,38.696,970.44,5.357
12,7,78,156,20.659,26.978,970.807,4.204
12,8,78,105,20.659,26.489,970.367,4.329
1,13,78,94,20.659,41.382,969.562,7.242
1,8,78,358,20.659,22.461,969.415,1.821
2,6,78,309,20.659,23.315,968.829,0.725
2,6,78,337,20.659,20.996,972.491,1.235
4,1,78,301,20.659,30.884,968.463,12.899
9,0,60,320,20.659,69.824,965.68,10.548
9,6,60,323,20.659,73.242,966.998,11.605
9,2,60,309,20.659,71.289,966.632,9.231
9,5,60,316,20.659,75.317,967.584,9.354
9,0,60,312,20.659,69.702,966.119,10.404
9,6,60,316,20.659,72.876,966.852,8.448
10,0,60,288,20.659,69.458,964.728,8.262
10,4,60,292,20.659,72.998,965.313,5.783
10,4,60,309,20.659,72.632,969.342,12.041
10,8,60,326,20.659,50.293,968.609,12.342
10,17,60,312,20.659,52.979,968.023,13.218
10,16,60,319,20.659,47.485,969.488,15.484
10,17,60,312,20.659,43.213,971.246,11.867
10,5,60,302,20.659,52.246,970.221,7.968
10,1,60,302,20.659,50.781,971.1,8.223
10,0,60,291,20.659,28.076,970.514,9.393
10,1,60,287,20.659,30.151,970.587,8.967
10,1,60,285,20.659,29.785,970.66,9.755
10,3,60,278,20.659,29.907,970.733,8.46
10,3,60,280,20.659,28.564,970.807,8.835
10,21,60,302,20.659,59.204,968.316,10.475
10,21,60,305,20.659,58.594,968.097,9.586
10,22,60,299,20.659,57.007,968.17,10.971
10,22,60,304,20.659,84.595,966.339,9.101
10,5,60,302,20.659,60.303,970.514,9.554
10,4,60,297,20.659,41.26,969.488,10.34
10,5,60,298,20.659,47.852,967.804,6.297
10,22,60,308,20.659,61.89,970.587,9.354
10,17,60,320,20.659,62.988,972.638,14.395
10,2,60,291,20.659,44.067,968.902,6.458
10,3,60,289,20.659,44.922,968.976,6.076
10,3,60,287,20.659,44.189,968.902,5.413
10,1,60,287,20.659,40.527,968.902,7.516
10,1,60,285,20.659,39.673,969.122,7.173
10,1,60,287,20.659,40.161,969.122,7.097
10,4,60,281,20.659,42.358,970.221,6.461
10,19,60,291,20.659,61.157,969.415,8.042
10,19,60,285,20.659,60.791,969.415,8.551
10,19,60,281,20.659,60.547,969.415,8.933
10,6,60,311,20.659,51.27,969.415,7.055
10,5,60,302,20.659,40.161,969.049,7.841
10,21,60,287,20.659,31.86,968.609,9.322
10,17,60,316,20.659,52.368,968.609,13.509
10,18,60,311,20.659,48.462,969.195,12.545
10,8,60,336,20.659,57.861,967.657,8.049
10,14,60,322,20.659,60.425,966.266,6.527
10,15,60,322,20.659,61.157,966.339,6.353
10,15,60,318,20.659,60.059,966.339,6.409
10,15,60,312,20.659,59.57,966.339,6.705
10,15,60,306,20.659,59.326,966.485,6.554
10,15,60,305,20.659,58.838,966.485,6.292
10,15,60,306,20.659,58.228,966.559,6.497
10,16,60,304,20.659,57.739,966.778,6.818
10,16,60,298,20.659,57.861,966.852,6.155
10,17,60,295,20.659,57.861,966.998,6.316
10,17,60,295,20.659,58.228,967.071,6.395
10,17,60,295,20.659,57.617,967.145,6.204
10,17,60,292,20.659,57.739,967.218,6.248
10,17,60,289,20.659,57.373,967.218,6.302
10,18,60,287,20.659,55.786,967.218,6.258
10,18,60,282,20.659,55.298,967.218,6.767
10,18,60,284,20.659,55.054,967.218,6.877
10,18,60,287,20.659,54.932,967.218,7.381
10,18,60,292,20.659,55.542,967.145,7.64
10,14,60,332,20.659,59.326,966.925,3.979
10,15,60,326,20.659,60.425,966.998,3.871
10,17,60,273,20.659,59.57,968.316,5.633
10,22,60,301,20.659,54.077,967.584,5.883
10,20,60,315,20.659,66.162,969.269,8.526
11,18,60,318,20.659,60.669,969.781,10.467
11,19,60,318,20.659,60.547,970.001,9.961
11,19,60,319,20.659,60.669,970.001,9.872
11,19,60,322,20.659,60.425,969.928,9.863
11,19,60,322,20.659,60.181,969.928,9.579
11,7,60,322,20.659,61.768,970.221,6.656
11,17,60,322,20.659,46.997,969.854,8.695
11,20,60,291,20.659,50.659,970.88,7.809
11,3,60,268,20.659,50.537,969.708,6.182
11,3,60,263,20.659,49.683,969.781,6.14
11,3,60,261,20.659,48.828,969.781,6.639
11,0,60,291,20.659,49.927,964.947,7.706
11,4,60,294,20.659,47.729,965.167,5.587
11,17,60,311,20.659,58.594,965.973,10.293
11,8,60,322,20.659,60.181,967.291,8.272
11,15,60,315,20.659,57.861,966.632,8.703
11,17,60,309,20.659,63.232,968.17,9.73
11,23,60,295,20.659,62.012,967.95,6.492
11,21,60,316,20.659,61.279,968.17,10.083
11,6,60,304,20.659,59.937,969.635,7.058
11,18,60,308,20.659,47.852,968.756,10.205
11,19,60,309,20.659,48.462,968.683,10.433
11,19,60,309,20.659,49.438,968.756,10.178
11,19,60,309,20.659,49.438,968.756,10.147
11,19,60,311,20.659,49.316,968.683,10.129
11,20,60,309,20.659,49.927,968.609,9.73
11,20,60,309,20.659,50.537,968.536,9.85
11,20,60,306,20.659,50.537,968.609,9.992
11,16,60,280,20.659,55.176,967.877,7.307
11,18,60,281,20.659,48.218,968.609,5.633
11,18,60,282,20.659,47.607,968.609,5.259
11,20,60,285,20.659,46.143,968.463,5.024
11,20,60,288,20.659,46.753,968.39,5.653
11,7,60,320,20.659,52.856,968.902,5.274
11,7,60,319,20.659,39.307,970.514,10.832
11,10,60,326,20.659,42.725,970.44,7.77
11,10,60,333,20.659,42.358,970.367,7.936
11,10,60,334,20.659,42.236,970.367,8.154
11,8,60,342,20.659,35.278,971.026,6.539
11,17,60,129,20.659,65.308,969.049,3.325
11,18,60,253,20.659,62.5,969.122,1.571
11,7,60,339,20.659,45.044,970.587,1.943
11,19,60,315,20.659,49.561,969.415,2.963
11,19,60,315,20.659,50.171,969.342,2.77
11,19,60,308,20.659,51.392,969.342,2.185
11,20,60,264,20.659,53.833,968.902,0.528
11,23,60,121,20.659,52.979,968.683,2.065
11,2,60,301,20.659,45.044,968.609,0.822
11,2,60,336,20.659,43.823,968.683,1.169
11,2,60,39,20.659,46.143,968.829,1.133
11,4,60,174,20.659,45.41,968.902,1.681
11,0,60,301,20.659,63.721,971.979,6.294
11,0,60,304,20.659,64.453,971.759,6.544
11,16,60,297,20.659,65.918,972.052,7.369
11,21,60,115,20.659,42.725,970.44,3.903
12,1,60,90,20.659,45.532,970.147,4.664
12,2,60,91,20.659,44.922,970.367,4.175
12,2,60,83,20.659,43.335,971.539,1.742
12,17,60,132,20.659,38.696,970.44,5.237
12,7,60,156,20.659,26.978,970.807,4.349
12,8,60,105,20.659,26.489,970.367,4.265
1,13,60,94,20.659,41.382,969.562,7.06
1,8,60,358,20.659,22.461,969.415,1.911
2,6,60,309,20.659,23.315,968.829,0.873
2,6,60,337,20.659,20.996,972.491,1.152
4,1,60,301,20.659,30.884,968.463,12.063
9,0,40,320,20.659,69.824,965.68,9.741
9,6,40,323,20.659,73.242,966.998,11.271
9,2,40,309,20.659,71.289,966.632,8.571
9,5,40,316,20.659,75.317,967.584,9.246
9,0,40,312,20.659,69.702,966.119,9.826
9,6,40,316,20.659,72.876,966.852,8.333
10,0,40,288,20.659,69.458,964.728,7.795
10,4,40,292,20.659,72.998,965.313,5.677
10,4,40,309,20.659,72.632,969.342,11.966
10,8,40,326,20.659,50.293,968.609,12.181
10,17,40,312,20.659,52.979,968.023,12.534
10,16,40,319,20.659,47.485,969.488,14.566
10,17,40,312,20.659,43.213,971.246,11.104
10,5,40,302,20.659,52.246,970.221,7.954
10,1,40,302,20.659,50.781,971.1,7.371
10,0,40,291,20.659,28.076,970.514,8.996
10,1,40,287,20.659,30.151,970.587,8.433
10,1,40,285,20.659,29.785,970.66,9.396
10,3,40,278,20.659,29.907,970.733,8.255
10,3,40,280,20.659,28.564,970.807,8.666
10,21,40,302,20.659,59.204,968.316,9.841
10,21,40,305,20.659,58.594,968.097,9.136
10,22,40,299,20.659,57.007,968.17,10.495
10,22,40,304,20.659,84.595,966.339,8.485
10,5,40,302,20.659,60.303,970.514,9.542
10,4,40,297,20.659,41.26,969.488,10.191
10,5,40,298,20.659,47.852,967.804,6.171
10,22,40,308,20.659,61.89,970.587,8.727
10,17,40,320,20.659,62.988,972.638,13.413
10,2,40,291,20.659,44.067,968.902,6.081
10,3,40,289,20.659,44.922,968.976,5.797
10,3,40,287,20.659,44.189,968.902,5.388
10,1,40,287,20.659,40.527,968.902,7.141
10,1,40,285,20.659,39.673,969.122,6.916
10,1,40,287,20.659,40.161,969.122,6.742
10,4,40,281,20.659,42.358,970.221,6.394
10,19,40,291,20.659,61.157,969.415,7.75
10,19,40,285,20.659,60.791,969.415,8.424
10,19,40,281,20.659,60.547,969.415,8.727
10,6,40,311,20.659,51.27,969.415,7.031
10,5,40,302,20.659,40.161,969.049,7.812
10,21,40,287,20.659,31.86,968.609,8.867
10,17,40,316,20.659,52.368,968.609,12.512
10,18,40,311,20.659,48.462,969.195,11.457
10,8,40,336,20.659,57.861,967.657,7.878
10,14,40,322,20.659,60.425,966.266,6.238
10,15,40,322,20.659,61.157,966.339,6.012
10,15,40,318,20.659,60.059,966.339,6.132
10,15,40,312,20.659,59.57,966.339,6.451
10,15,40,306,20.659,59.326,966.485,6.309
10,15,40,305,20.659,58.838,966.485,6.049
10,15,40,306,20.659,58.228,966.559,6.208
10,16,40,304,20.659,57.739,966.778,6.47
10,16,40,298,20.659,57.861,966.852,6.064
10,17,40,295,20.659,57.861,966.998,6.135
10,17,40,295,20.659,58.228,967.071,6.316
10,17,40,295,20.659,57.617,967.145,6.194
10,17,40,292,20.659,57.739,967.218,6.069
10,17,40,289,20.659,57.373,967.218,6.189
10,18,40,287,20.659,55.786,967.218,6.123
10,18,40,282,20.659,55.298,967.218,6.433
10,18,40,284,20.659,55.054,967.218,6.629
10,18,40,287,20.659,54.932,967.218,7.205
10,18,40,292,20.659,55.542,967.145,7.386
10,14,40,332,20.659,59.326,966.925,3.804
10,15,40,326,20.659,60.425,966.998,3.462
10,17,40,273,20.659,59.57,968.316,5.684
10,22,40,301,20.659,54.077,967.584,5.493
10,20,40,315,20.659,66.162,969.269,7.724
11,18,40,318,20.659,60.669,969.781,9.542
11,19,40,318,20.659,60.547,970.001,8.935
11,19,40,319,20.659,60.669,970.001,8.928
11,19,40,322,20.659,60.425,969.928,9.016
11,19,40,322,20.659,60.181,969.928,8.634
11,7,40,322,20.659,61.768,970.221,6.561
11,17,40,322,20.659,46.997,969.854,8.103
11,20,40,291,20.659,50.659,970.88,7.628
11,3,40,268,20.659,50.537,969.708,6.389
11,3,40,263,20.659,49.683,969.781,6.46
11,3,40,261,20.659,48.828,969.781,6.475
11,0,40,291,20.659,49.927,964.947,7.305
11,4,40,294,20.659,47.729,965.167,5.484
11,17,40,311,20.659,58.594,965.973,9.528
11,8,40,322,20.659,60.181,967.291,8.191
11,15,40,315,20.659,57.861,966.632,8.034
11,17,40,309,20.659,63.232,968.17,8.862
11,23,40,295,20.659,62.012,967.95,5.895
11,21,40,316,20.659,61.279,968.17,8.842
11,6,40,304,20.659,59.937,969.635,7.019
11,18,40,308,20.659,47.852,968.756,9.371
11,19,40,309,20.659,48.462,968.683,9.537
11,19,40,309,20.659,49.438,968.756,9.332
11,19,40,309,20.659,49.438,968.756,9.217
11,19,40,311,20.659,49.316,968.683,9.141
11,20,40,309,20.659,49.927,968.609,9.031
11,20,40,309,20.659,50.537,968.536,9.065
11,20,40,306,20.659,50.537,968.609,9.156
11,16,40,280,20.659,55.176,967.877,6.996
11,18,40,281,20.659,48.218,968.609,5.537
11,18,40,282,20.659,47.607,968.609,5.236
11,20,40,285,20.659,46.143,968.463,4.786
11,20,40,288,20.659,46.753,968.39,5.219
11,7,40,320,20.659,52.856,968.902,5.075
11,7,40,319,20.659,39.307,970.514,10.656
11,10,40,326,20.659,42.725,970.44,7.64
11,10,40,333,20.659,42.358,970.367,7.655
11,10,40,334,20.659,42.236,970.367,8.061
11,8,40,342,20.659,35.278,971.026,6.529
11,17,40,129,20.659,65.308,969.049,2.58
11,18,40,253,20.659,62.5,969.122,2.005
11,7,40,339,20.659,45.044,970.587,1.929
11,19,40,315,20.659,49.561,969.415,2.59
11,19,40,315,20.659,50.171,969.342,2.475
11,19,40,308,20.659,51.392,969.342,2.147
11,20,40,264,20.659,53.833,968.902,0.524
11,23,40,121,20.659,52.979,968.683,2.771
11,2,40,301,20.659,45.044,968.609,0.999
11,2,40,336,20.659,43.823,968.683,1.082
11,2,40,39,20.659,46.143,968.829,1.036
11,4,40,174,20.659,45.41,968.902,1.743
11,0,40,301,20.659,63.721,971.979,6.064
11,0,40,304,20.659,64.453,971.759,6.409
11,16,40,297,20.659,65.918,972.052,6.996
11,21,40,115,20.659,42.725,970.44,3.278
12,1,40,90,20.659,45.532,970.147,4.59
